,InletMethod,SMILES,RetentionTime,MolPol,IES,IsPublic,SampleID
73801,BEH_NH3_3,Cc1onc(c2ccccc2)c1C(=O)N(Cc3ccc(cc3)c4ccc(Cl)cc4C(=O)O)c5ccccn5,93.24600000000001,370.2926193038185,-0.3188456023246812,Y,SN1070497616
73820,Standard_3min_col2_alk,O[C@@]1(CC(=NO1)c2ccc(Sc3ccccc3)c(CNC(=O)c4ccccn4)c2)C(F)(F)F,144.6438,305.9682802644029,-0.3253350332508911,Y,SN1070266959
73821,Standard_3min_col2_alk,O=C(CNC(=O)c1ccnc2ccc(cc12)c3cccnc3)N4CSC[C@H]4C#N,68.68679999999999,282.6794959603081,-0.320230956423339,Y,SN1070267063
73822,EP_NH3_2,Cc1[nH]ncc1c2ccc(cc2)[C@](O)(CC#N)c3ccc(Cl)cc3,94.29,241.31012821944603,-0.21478608861835485,Y,SN1070267077
73823,EP_NH3_2,CNC(=O)c1ccc([C@H]2C[C@@H]2C(=O)N[C@H]3CC[C@@H]4CCN([C@H]34)C(=O)Cn5nc(C(=O)C)c6ccnc(C)c56)c(Cl)c1,105.75,393.0173244133836,-0.476373877472497,Y,SN1070267181
73863,BEH_NH3_3,CN1C=CC=C(C1=O)S(=O)(=O)N2CCC(CC2)Oc3c(Cl)cc(C[C@H](N)C(=O)O)cc3Cl,245.3838,316.25312379255564,-0.4346671235214741,Y,SN1069717800
73865,BEH_NH3_3,CN1C=CC=C(C1=O)S(=O)(=O)N2CCC[C@@H](C2)Oc3c(Cl)cc(C[C@H](N)C(=O)O)cc3Cl,245.3808,316.27341873639574,-0.4347208007458999,Y,SN1069717828
73871,BEH_NH3_3,CC(=O)Nc1cccc2c(cccc12)S(=O)(=O)N3CCC[C@@H](C3)Oc4c(Cl)cc(C[C@H](N)C(=O)O)cc4Cl,242.253,379.10367826799376,-0.47859038140159293,Y,SN1069718465
73873,BEH_NH3_3,N[C@@H](Cc1cc(Cl)c(O[C@@H]2CCCN(C2)S(=O)(=O)c3ccc(cc3)c4ccccc4)c(Cl)c1)C(=O)O,242.253,367.6586637425873,-0.40199336510854056,Y,SN1069718583
73875,BEH_NH3_3,CC(C)Oc1ccc(cc1)C(=O)N2CCC[C@@H](C2)c3ccccc3,28.64220000000001,248.233697621244,-0.20875745039504695,Y,SN1069718748
73877,BEH_NH3_3,CCOC1=NC(=O)NC(=N1)N(C)Cc2cc3ccccc3s2,57.8172,220.8640831853664,-0.2547030153812807,Y,SN1069718866
73878,BEH_NH3_3,CCOC1=NC(=O)NC(=N1)N2CCC(C2)Oc3ccccc3OCC,59.901,235.12420495082938,-0.329630948564257,Y,SN1069718970
73885,BEH_NH3_3,CCOC1=NC(=NC(=O)N1)N(CC)C2CCOC(C)(C)C2,41.145,202.9800132994431,-0.3135245553827094,Y,SN1069720206
73894,BEH_NH3_3,CC(=O)c1nn(CC(=O)N2CC[C@H]3CC[C@H](NC(=O)[C@](C)(O)C(F)(F)F)[C@@H]23)c4c(C)nccc14,80.7408,296.2436747548675,-0.4667853694506031,Y,SN1070268148
73895,BEH_NH3_3,CC(=O)c1nn(CC(=O)N2CC[C@H]3CC[C@H](NC(=O)[C@@](C)(O)C(F)(F)F)[C@@H]23)c4c(C)nccc14,79.69919999999998,296.2358893740697,-0.46494724535987,Y,SN1070268252
73918,Luna_NH3_1,CCc1nc2CCCCc2c(NC(=O)C)n1,31.7958,159.1217991459766,-0.20503504875741232,Y,SN1070267747
74027,BEH_NH3_3,O[C@@]1(CC(=NO1)c2ccc(cc2)[S@@](=O)(=Nc3ccnc(COCCOCCOCCOc4cccc5C(=O)N([C@H]6CCC(=O)NC6=O)C(=O)c45)c3)c7ccccc7)C(F)(F)F,114.0852,549.5189624732801,-0.7310311236216444,Y,SN1070265638
74034,Standard_3min_col3_sur,CC(=O)NCC1(CC2=NOC(=O)N2)CCCCC1,74.6652,169.40546978414838,-0.27202618770580833,Y,SN1070265907
74174,BEH_NH3_3,O[C@@]1(CC(=NO1)c2ccc(Sc3ccccc3)c(CNC(=O)c4ccccn4)c2)C(F)(F)F,22.389,305.9682802644029,-0.3253350332508911,Y,SN1070266676
74178,Standard_3min_col3_sur,CN1CCN(CC1)c2cccc(c2)N3CCn4c(C3)ncc4c5cc(c(s5)C(=O)N)c6ccnn6C,47.6988,364.63654656346154,-0.3875995987724923,Y,SN1070266827
74187,Standard_3min_col3_sur,CCOC1=NC(=O)NC(=N1)N2CCCC(C2)c3cnn(C)c3,67.68780000000001,207.401932123471,-0.3009468082145643,Y,SN1070266039
74190,Standard_3min_col3_sur,CCOC1=NC(=NC(=O)N1)N(C)Cc2cccc(c2)S(=O)(=O)CC,70.68599999999998,236.43845513286755,-0.3580029804422907,Y,SN1070266261
74192,Standard_3min_col3_sur,CCOC1=NC(=O)NC(=N1)N(C)[C@@H](C)c2nnn(n2)c3cccc(C)c3,101.169,242.79679860276542,-0.32830396647872434,Y,SN1070266412
74193,Standard_3min_col3_sur,CCOC1=NC(=NC(=O)N1)N(C)[C@@H]2CCC[C@H]2OC,69.18719999999999,179.2800835668789,-0.2963312021086781,Y,SN1070266426
74340,Standard_3min_col2_alk,N[C@@H](Cc1cc(Cl)c(O[C@@H]2CCCN(C2)C(=O)c3cnn4cc(F)ccc34)c(Cl)c1)C(=O)O,56.6952,311.18635596117036,-0.3758413099066389,Y,SN1070265638
74347,Standard_3min_col2_alk,CSc1ncccc1C(=O)N2CCC[C@H](C2)Oc3c(Cl)cc(C[C@H](N)C(=O)O)cc3Cl,59.1942,315.3895126654167,-0.3680290240947689,Y,SN1070265907
74389,Luna_NH3_1,NC(=O)c1nn(CC(=O)N2CC[C@H]3CC[C@H](NCc4c[nH]cn4)[C@@H]23)c5cnccc15,159.93720000000005,281.0646902170182,-0.4369409217365511,Y,SN1070267747
74425,Standard_3min_col3_sur,CN1CC(CC1=O)C(=O)NCc2cc(ccc2Sc3ccccc3)C4=NO[C@](O)(C4)C(F)(F)F,100.6692,312.30442176655436,-0.3723656355616995,Y,SN1069445473
74427,Standard_3min_col3_sur,O[C@@]1(CC(=NO1)c2ccc(Sc3ccccc3)c(CNC(=O)c4ccccn4)c2)C(F)(F)F,123.156,305.9682802644029,-0.3253350332508911,Y,SN1069445591
74430,Standard_3min_col3_sur,O[C@@]1(CC(=NO1)c2ccc(Sc3ccccc3)c(CNC(=O)c4cccs4)c2)C(F)(F)F,120.6582,307.6570063558805,-0.2902683589202629,Y,SN1069445624
74456,EP_NH3_2,CCN1CCC[C@@H](C1)Nc2ccc(nn2)c3ccc(C#N)c(O)c3,105.8472,235.41262687958405,-0.2780736096472977,Y,SN1069720338
74460,EP_NH3_2,CC(=O)Nc1ncnc2sc3CCCCc3c12,38.0202,173.01691635895492,-0.1936663960909233,Y,SN1069794525
74461,EP_NH3_2,COC(=O)[C@H](Cc1ccccc1)NC(=O)C,23.4318,156.211163310604,-0.218572281447163,Y,SN1069794643
74462,Standard_3min_col3_sur,C[C@@H]1CCC[C@@H](CN1C(=O)Cn2nc(C(=O)N)c3ccncc23)Nc4ccc(Cl)c(c4)c5ccc(C(=O)N)c(F)c5,88.176,391.1353211201232,-0.5243981900326449,Y,SN1069794657
74553,BEH_NH3_3,CCCn1c(CNc2cccc(c2)C(=O)NCc3c(F)ccc(c3F)c4cn(CCOCCOCC(=O)NCCOCCOCCO[C@H]5Cc6ccccc6[C@@H]5NC(=O)[C@@H]7CCCN7C(=O)[C@@H](NC(=O)[C@H](C)NC)C8CCCCC8)nn4)nnc1c9ccncn9,140.13420000000002,860.7219829841865,-1.1571960295760004,Y,SN1070266959
74554,BEH_NH3_3,CCCn1c(CNc2cccc(c2)C(=O)NCc3c(F)ccc(c3F)c4cn(CCOCCOCC(=O)NCCOCCOCCOCCO[C@H]5Cc6ccccc6[C@@H]5NC(=O)[C@@H]7CCCN7C(=O)[C@@H](NC(=O)[C@H](C)NC)C8CCCCC8)nn4)nnc1c9ccncn9,142.2222,888.6163004688547,-1.2319781956062572,Y,SN1070267063
74555,BEH_NH3_3,CCCn1c(CNc2cccc(c2)C(=O)NCc3c(F)ccc(c3F)c4cn(CCOCCOCC(=O)NCCOCCOCCOCCOCCO[C@H]5Cc6ccccc6[C@@H]5NC(=O)[C@@H]7CCCN7C(=O)[C@@H](NC(=O)[C@H](C)NC)C8CCCCC8)nn4)nnc1c9ccncn9,145.347,917.057311529978,-1.3027123993781553,Y,SN1070267077
74556,BEH_NH3_3,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H]3[C@H](Cc4ccccc34)OCCOCCOCCNC(=O)c5ccc6c(c5)nc(Nc7nc8ccc(OC(F)(F)F)cc8s7)n6C,110.961,661.6061870441732,-0.8888857077579468,Y,SN1070267181
74608,Luna_NH3_1,CN(C)C1CCN(CC1)C(=O)c2ccc(NC(=O)c3cc(Cl)nc(c3)C4CC4)cc2C(F)(F)F,97.4142,316.9734268800765,-0.3618719791893407,Y,SN1069798625
74666,Luna_NH3_1,CC(=CCn1cc2cc(NC(=O)c3cccc(c3O)C(F)(F)F)c(cc2n1)C(C)(C)O)C,54.6918,293.6695125250708,-0.3794459148024237,Y,SN1067722166
74674,Luna_NH3_1,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ccc4NC(=O)NC(=O)c4c3)n1,144.303,261.8602855614289,-0.4019008097721189,Y,SN1069717828
74678,Luna_NH3_1,Cc1ccc2ccccc2c1N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F,65.1108,273.7040409445018,-0.2926659892807244,Y,SN1069718866
74751,EP_NH3_2,Cc1cc2ccccc2nc1N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F,75.5352,269.162422476245,-0.3178763814137059,Y,SN1070498371
74754,EP_NH3_2,O[C@@]1(CC(=NO1)c2cnccc2c3ccccc3Oc4ccccc4)C(F)(F)F,83.868,256.44662233517585,-0.2489222524788925,Y,SN1070498404
74756,EP_NH3_2,O[C@@]1(CC(=NO1)c2ccc(nc2)c3cccc(Oc4ccccc4)c3)C(F)(F)F,84.9102,256.43834668816004,-0.2550748770567033,Y,SN1070498522
74757,EP_NH3_2,COc1cc2nn(CCC(C)(C)O)cc2cc1C(=O)Nc3cccc(c3F)C(F)(F)F,42.228,272.2752470904328,-0.35155351672347807,Y,SN1070265638
74758,EP_NH3_2,Clc1ccc(NC(=O)CCCc2c[nH]c3ccccc23)cc1Cl,104.7078,240.39324934205482,-0.20405815707647934,Y,SN1070265907
74760,Standard_3min_col3_sur,COc1cc2nn(CCC(C)(C)O)cc2cc1C(=O)Nc3cncc(c3)C(F)(F)F,96.6582,267.00971204506845,-0.3657180155547094,Y,SN1070269691
74795,BEH_NH3_H2O_B2_4,OC(=O)c1cc(Cl)ccc1c2ccc(Cn3c(OCCC4CC4)nc5ccc(CCCC#N)cc35)cc2,113.0478,365.0636339700504,-0.34111869193065625,Y,SN1070266959
74796,BEH_NH3_H2O_B2_4,CNC(=O)CN([C@@H]1CCc2cc(CO)c(OC)cc12)C(=O)Cc3ccc4OCCOc4c3,100.542,303.5915008416069,-0.3980778315962161,Y,SN1070267063
74797,BEH_NH3_H2O_B2_4,COc1cc2CC[C@H](N(Cc3ncc[nH]3)C(=O)Cc4ccc5OCCOc5c4)c2cc1OC,86.99520000000004,314.1828015466475,-0.3604549628959455,Y,SN1070267077
74798,BEH_NH3_H2O_B2_4,CN=[S@@](=O)(c1ccccc1)c2ccc(cc2)C3=NO[C@](O)(C3)C(F)(F)F,66.1548,239.13613467511692,-0.28213424440174845,Y,SN1070267181
74814,Standard_3min_col3_sur,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ccc4ncc(Cl)nc4c3)n1,133.101,265.29244740027536,-0.3230500359978641,Y,SN1070265638
74815,Standard_3min_col3_sur,FC(F)c1nnc2ccc(N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F)nn12,101.127,248.7651133558745,-0.3541559752003484,Y,SN1070265907
74861,BEH_NH3_H2O_B2_4,FC(F)(F)c1nccc(NCC2CC(C2)Nc3ccc4nnc(Cl)n4n3)n1,109.9182,235.37302774714593,-0.30271744585575416,Y,SN1070267733
74862,BEH_NH3_H2O_B2_4,FC(F)(F)c1nccc(N[C@@H]2C[C@H](CNc3ccc4nnc(Cl)n4n3)C2)n1,109.9182,235.40850128410358,-0.3013133830656891,Y,SN1070267747
74869,BEH_NH3_H2O_B2_4,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ncnc4ccsc34)n1,103.6662,249.91997513560787,-0.3204597364518846,Y,SN1070268016
74912,BEH_NH3_3,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ncnc4sccc34)n1,89.07900000000002,250.0162356006829,-0.31794361416211786,Y,SN1070265638
74919,BEH_NH3_3,CNC(=O)CN([C@@H]1CCc2cc(CO)c(OC)cc12)C(=O)Cc3ccc4OCCOc4c3,82.8258,303.5915008416069,-0.3980778315962161,Y,SN1070265907
74962,EP_NH3_2,CN(C)C(=O)[C@H]1CSCc2ccccc2C(=O)OC[C@@H](NC(=O)CN)C(=O)N1,84.9102,272.87364194316154,-0.4549070618775629,Y,SN1067722166
74970,EP_NH3_2,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](C2)Nc3ccc4nnc(Cl)n4n3)n1,93.24600000000001,235.45938057174888,-0.3043595039949997,Y,SN1069717828
74974,EP_NH3_2,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ccc4ccccc4c3)n1,78.6648,261.89304994957655,-0.2845972469180064,Y,SN1069718866
75062,Luna_NH3_1,Fc1ccc2c(CCS(=O)(=O)c3c(cnn23)C(=O)Nc4cnc(c(c4)C(F)(F)F)n5nccn5)c1,74.5458,298.90222821259687,-0.37867471980745465,Y,SN1069889330
75072,Standard_3min_col3_sur,COc1ccc2ccccc2c1N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F,114.1182,278.49141329489026,-0.3195672281127906,Y,SN1069716861
75074,Standard_3min_col3_sur,Oc1ccc2ccccc2c1N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F,41.187,266.3463763552104,-0.3273134774005632,Y,SN1069716889
75216,Standard_3min_col2_alk_A1B1,Oc1ccc2cc(N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F)ccc2c1,107.8398,266.42902159434374,-0.3222057012758381,Y,SN1069802975
75217,Standard_3min_col2_alk_A1B1,Cc1cc2cccc(N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F)c2[nH]1,125.5542,259.9370363297993,-0.3206527395053128,Y,SN1069802961
75222,Standard_3min_col2_alk,CN(C)C1CCN(CC1)C(=O)c2ccc(NC(=O)C3CCN(CC3)c4ncc(cc4Cl)C(F)(F)F)cc2C(F)(F)F,125.1378,364.99902250388413,-0.4604142612614139,Y,SN1070266676
75226,Standard_3min_col2_alk,COc1ccc2CC(CCc2c1)C(=O)Nc3ccc(C(=O)N4CCC(CC4)N(C)C)c(c3)C(F)(F)F,108.15,337.49130112064967,-0.3871812053933905,Y,SN1070266827
75235,Standard_3min_col2_alk,CN(C)C1CCN(CC1)C(=O)c2ccc(NC(=O)[C@@H]3C[C@@H](C3)c4ccccc4)cc2C(F)(F)F,111.648,320.6906546208171,-0.3539066016504794,Y,SN1070266039
75238,Luna_NH3_1,COc1cc2CC[C@H](NCc3ncccn3)c2cc1OC,58.8588,206.73343436974082,-0.2405662495104472,Y,SN1070266261
75240,Luna_NH3_1,COc1cc2CC[C@H](N(Cc3ncccn3)C(=O)Cc4ccc5OCCOc5c4)c2cc1OC,60.9432,323.4770597604953,-0.3527535245563917,Y,SN1070266412
75241,Luna_NH3_1,COCCCOc1ccc(cc1)c2ccc3nccc(C(=O)NCC(=O)N4CSC[C@H]4C#N)c3c2,109.917,344.15004286989534,-0.390590189545565,Y,SN1070266426
75273,Standard_3min_col2_alk,OCc1nccc2c1nc(OCC3CCCC3)n2Cc4ccc(cc4)c5ccc(Cl)cc5C(=O)O,70.1568,341.4372861989845,-0.35774674435546944,Y,SN1070267733
75274,Standard_3min_col2_alk,CC(O)c1nccc2c1nc(OCC3CCCC3)n2Cc4ccc(cc4)c5ccc(Cl)cc5C(=O)O,73.155,353.17851539898857,-0.3753728397516691,Y,SN1070267747
75281,Luna_NH3_1,CC(C)CCc1nc2c(nccc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)[C@@H](C)O,140.136,329.16272821214415,-0.3494784467722695,Y,SN1070268016
75319,BEH_NH3_3,Cc1nc(CN2CCC(CC2)c3cc([nH]n3)c4cccnc4)c5ccccn15,131.8032,280.3831451582317,-0.2654252244033138,Y,SN1070584221
75329,Standard_3min_col2_alk,CNC(=O)CN([C@@H]1CCc2cc(CN)c(OC)cc12)C(=O)Cc3ccc4OCCOc4c3,76.1538,307.9575416920208,-0.4128391134858487,Y,SN1070267747
75353,Luna_NH3_1,CN1CCn2cc(CN3CCC(CC3)c4cc([nH]n4)c5cccnc5)nc2C1=O,139.095,281.4885074895385,-0.3248961512323039,Y,SN1070268148
75354,Luna_NH3_1,CN1CCn2c(CN3CCC(CC3)c4cc([nH]n4)c5cccnc5)cnc2C1=O,125.54999999999998,281.46421034397747,-0.31984993572954784,Y,SN1070268252
75391,BEH_NH3_3,Cn1ccc2c(F)c(ccc12)C(=O)Nc3cc4cn(CCC(C)(C)O)nc4cc3C(C)(C)O,94.287,318.85143399207834,-0.3846931651963137,Y,SN1070267747
75410,Standard_3min_col3_sur,COc1cc2CC[C@H](N(Cc3nc4ccccc4[nH]3)C(=O)Cc5ccc6OCCOc6c5)c2cc1OC,78.6438,354.686640032804,-0.3700496131839797,Y,SN1069798625
75461,BEH_NH3_H2O_B2_4,FC(F)c1ccc(cn1)c2ccc3nccc(C(=O)NCC(=O)N4CSC[C@H]4C#N)c3c2,112.0038,296.69244721133754,-0.3559593117223139,Y,SN1069802975
75462,BEH_NH3_H2O_B2_4,O=C(CNC(=O)c1ccnc2cc(ccc12)C3CC3)N4CSC[C@H]4C#N,104.7078,254.57833903046162,-0.2946708659519485,Y,SN1069802961
75505,EP_NH3_2,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ccc4cnccc4c3)n1,95.3298,257.2941251312289,-0.30577691982102817,Y,SN1070266959
75506,EP_NH3_2,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ccc4CCCc4c3)n1,61.986,251.84242794811826,-0.2897687549791886,Y,SN1070267063
75507,EP_NH3_2,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3cc4ccccc4cn3)n1,61.986,257.2898853078604,-0.3088994948143813,Y,SN1070267077
75508,EP_NH3_2,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ccn4ccnc4c3)n1,118.2552,243.5757207777813,-0.3172725405128737,Y,SN1070267181
75521,BEH_NH3_H2O_B2_4,FC(F)(F)Cc1nnc2ccc(N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F)nn12,119.2998,262.0024206360891,-0.3728807675231349,Y,SN1069716861
75523,BEH_NH3_H2O_B2_4,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ncnc4NC(=O)Nc34)n1,124.5072,239.3128652519373,-0.4144233321773463,Y,SN1069716889
75619,Standard_3min_col2_alk,CN(C)S(=O)(=O)c1ccc2ccccc2c1N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F,135.0978,324.13119952849615,-0.4230309357292124,Y,SN1070265638
75620,Standard_3min_col2_alk,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ccnc4ccccc34)n1,106.125,257.30592048032247,-0.3075622535660147,Y,SN1070265907
75626,BEH_NH3_3,Cc1nccc2c1nc(OCC3CCCC3)n2Cc4ccc(cc4)c5ccc(Cl)cc5C(=O)O,105.75,336.59446704577067,-0.3230756043836561,Y,SN1067721897
75663,Standard_3min_col2_alk,CCC(F)(F)c1nnc2ccc(N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F)nn12,107.1222,272.0283605024973,-0.3786063890874736,Y,SN1069583420
75674,Standard_3min_col2_alk,COc1cc2CC[C@H](N(Cc3ncc[nH]3)C(=O)Cc4ccc5OCCOc5c4)c2cc1OC,86.6382,314.1828015466475,-0.3604549628959455,Y,SN1069583953
75676,Standard_3min_col2_alk,CCOc1ccc2nc(CN3CCC(CC3)c4cc([nH]n4)c5cccnc5)ccc2c1,98.6292,310.68382447249166,-0.2884159619856241,Y,SN1069584085
75679,Standard_3min_col2_alk,FC(F)(F)Cc1nnc2ccc(N[C@@H]3CC[C@@H](CC3)Nc4ccnc(n4)C(F)(F)F)nn12,101.6262,262.0024206360891,-0.3728807675231349,Y,SN1069584118
75681,BEH_NH3_3,COc1ccc(cc1)c2cc3nccc(C(=O)NCC(=O)N4CSC[C@H]4C#N)c3[nH]2,97.4142,290.2561429692966,-0.3603640556951137,Y,SN1069584236
75712,EP_NH3_2,COc1cc2CC[C@H](NCc3ccccn3)c2cc1OC,51.5652,211.27266184217441,-0.21661215043843013,Y,SN1069798625
75788,Luna_NH3_1,CC(C)(O)CCn1cc2cc(NC(=O)c3ccc(cc3F)S(=O)(=O)C)c(cc2n1)C(C)(C)O,95.3292,321.31896595872934,-0.4403989736954677,Y,SN1070269724
75789,Luna_NH3_1,COc1ccc(F)c(c1)C(=O)Nc2cc3cn(CCC(C)(C)O)nc3cc2C(C)(C)O,85.9512,296.87765115031164,-0.38300896431175774,Y,SN1070269738
75845,Standard_3min_col2_alk,Fc1ccc(cc1)c2cc3nccc(C(=O)NCC(=O)N4CSC[C@H]4C#N)c3[nH]2,89.6628,274.09123522722683,-0.3414920865404342,Y,SN1069720338
75849,Standard_3min_col2_alk,O=C(CNC(=O)c1ccnc2cc([nH]c12)c3cccnc3)N4CSC[C@H]4C#N,66.17999999999999,269.04886705679166,-0.3436492306798089,Y,SN1069794525
75850,Standard_3min_col2_alk,CNC(=O)CN(Cc1ccc2nc[nH]c2c1)C(=O)Cc3ccc4OCCOc4c3,63.6822,273.8431641280405,-0.36517502700595295,Y,SN1069794643
75851,Standard_3min_col2_alk,C(N1CCC(CC1)c2cc([nH]n2)c3cccnc3)c4ncn5ccccc45,77.652,268.5234124967597,-0.2570916430776413,Y,SN1069794657
75886,EP_NH3_2,CC(C)CCc1nc2c(nccc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)C(F)F,80.74199999999998,314.7841867437525,-0.31782905515557763,Y,SN1069889330
75896,Standard_3min_col2_alk,Clc1ccc2c(ccnc2c1)C(=O)NCC(=O)N3CSC[C@H]3C#N,77.14620000000002,236.64264846780966,-0.2735222431020976,Y,SN1070268148
75897,Standard_3min_col2_alk,O=C(CNC(=O)c1ccnc2ccc(cc12)c3cnn(c3)C4CC4)N5CSC[C@H]5C#N,75.6468,299.5327092146765,-0.3376599815811772,Y,SN1070268252
75949,Standard_3min_col2_alk,CNC(=O)CN([C@@H]1CCc2cc(CNC(=O)C)c(OC)cc12)C(=O)Cc3ccc4OCCOc4c3,82.1418,333.3106433636705,-0.4474354972551706,Y,SN1070498371
75952,Standard_3min_col2_alk,Fc1ccc2c(CCS(=O)(=O)c3c(cnn23)C(=O)Nc4cnc(c(c4)C(F)(F)F)n5nccn5)c1,102.126,298.90222821259687,-0.37867471980745465,Y,SN1070498404
75954,Standard_3min_col2_alk,CC(C)(O)CCn1cc2cc(NC(=O)c3cncc(c3)C(F)(F)F)c(cc2n1)C(C)(C)O,57.6612,290.2278743703292,-0.4012397740103231,Y,SN1070498522
75955,EP_NH3_2,O=C(CNC(=O)c1ccnc2cc[nH]c12)N3CSC[C@H]3C#N,82.8258,210.55777747333093,-0.29814270937570003,Y,SN1070265638
75956,EP_NH3_2,OC(=O)c1cc(Cl)ccc1c2ccc(Cn3c(OCC4CCCC4)nc5cc(O)cnc35)cc2,98.4588,329.4017687663353,-0.35224403125218084,Y,SN1070265907
75958,EP_NH3_2,COc1ccc(C[C@H](NC(=O)C)C(=O)N[C@H](C(=O)NCC(=O)c2ccccc2)c3ccccc3)cc1,65.1198,351.33138175988665,-0.443799139414488,Y,SN1070269691
75977,BEH_NH3_3,O=C(CNC(=O)c1ccnc2ccccc12)N3[C@@H](C[C@H]4C[C@@H]34)C#N,78.6582,223.0357611119226,-0.2843377907770088,Y,SN1069798625
76007,EP_NH3_2,COc1ccccc1N2C(C(C(=O)c3ccccc3)C(=O)C2=O)c4ccc(cc4)N(=O)=O,105.75,293.18977515323377,-0.30110332225757336,Y,SN1069445237
76008,EP_NH3_2,O=C(C1[C@@H](N(C(=O)C1=O)c2cccc3ccccc23)c4ccc(cc4)N(=O)=O)c5ccccc5,73.4478,316.88132389376693,-0.2826462363149893,Y,SN1069445341
76123,Standard_3min_col2_alk,CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(OC(F)(F)F)c3F)c(cc2n1)C(C)(C)O,104.6268,300.4223775652614,-0.4145635267783914,Y,SN1070265638
76130,Standard_3min_col2_alk,CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(F)c3F)c(cc2n1)C(C)(C)O,91.14,280.3910627366949,-0.368050271958975,Y,SN1070265907
76415,BEH_NH3_3,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3cccc4ccccc34)n1,60.9432,261.89991335872554,-0.2838905213043664,Y,SN1070495460
76433,EP_NH3_2,FC(F)(F)c1nccc(N[C@@H]2CC[C@@H](CC2)Nc3ccc4sccc4c3)n1,79.69919999999998,258.9751994139373,-0.2734842173855122,Y,SN1070498017
76483,BEH_NH3_H2O_B2_4,CC(C)(O)CCn1cc2cc(NC(=O)c3ccc(cc3F)S(=O)(=O)C)c(cc2n1)C(C)(C)O,98.4552,321.31896595872934,-0.4403989736954677,Y,SN1069445237
76484,BEH_NH3_H2O_B2_4,COc1ccc(F)c(c1)C(=O)Nc2cc3cn(CCC(C)(C)O)nc3cc2C(C)(C)O,88.035,296.87765115031164,-0.38300896431175774,Y,SN1069445341
76487,BEH_NH3_H2O_B2_4,CC(C)(O)CCn1cc2cc(NC(=O)c3ccccc3F)c(cc2n1)C(C)(C)O,89.0772,279.91912067148485,-0.35168963033713546,Y,SN1069445473
76489,BEH_NH3_H2O_B2_4,Cn1ccc2c(F)c(ccc12)C(=O)Nc3cc4cn(CCC(C)(C)O)nc4cc3C(C)(C)O,107.8332,318.85143399207834,-0.3846931651963137,Y,SN1069445591
76492,Standard_3min_col2_alk,COc1ccc(cc1)c2cncnc2,74.6028,138.62502029212936,-0.13788270542280198,Y,SN1069445624
76591,Standard_3min_col2_alk,Cc1noc(Cc2ccccc2)c1c3ccc(CNS(=O)(=O)C4(C)CC4)cc3,112.4928,288.01324217841517,-0.2849412285211751,Y,SN1069583420
76602,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2ccc(Cl)c(Cl)c2)n1,115.0188,322.94057853499567,-0.4378161204562053,Y,SN1069583953
76604,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2ccc(C)cc2C)n1,110.8098,321.5478821538278,-0.4633518144016691,Y,SN1069584085
76607,Standard_3min_col3_sur,CC(C)C[C@H](CO)Nc1nc(NS(=O)(=O)C)nc(SCC(=O)c2c(Cl)cccc2Cl)n1,110.811,322.95173842576116,-0.4348576824095843,Y,SN1069584118
